index,RSI_60_40,PIPS_sum,loss,profit,total_count,Profit_Percent
3891,"24,20,28,24,28",-10.14285714,1,0,1,0
3892,"36,36,28,20,24",-10.15,1,0,1,0
3893,"32,28,36,28,36",-10.15166667,1,0,1,0
3894,"44,44,48,36,36",-10.16166667,1,0,1,0
3895,"52,40,48,48,48",-10.16333333,1,0,1,0
3896,"48,52,52,56,60",-10.17857143,1,0,1,0
3897,"44,44,36,40,44",-10.19,1,0,1,0
3898,"48,24,24,32,36",-10.19166667,1,0,1,0
3899,"28,40,40,32,36",-10.19333333,1,0,1,0
3900,"48,52,64,64,60",-10.20666667,3,1,4,25
3901,"48,48,52,48,64",-10.24285714,1,0,1,0
3902,"52,40,44,28,32",-10.26333333,1,0,1,0
3903,"48,60,56,68,64",-10.275,1,0,1,0
3904,"56,36,44,40,44",-10.29333333,1,0,1,0
3905,"40,48,52,68,64",-10.305,1,0,1,0
3906,"56,56,56,56,64",-10.32857143,2,0,2,0
3908,"56,56,56,32,40",-10.33833333,1,0,1,0
3909,"48,52,36,36,36",-10.355,1,0,1,0
3911,"52,60,60,20,24",-10.40714286,1,0,1,0
3912,"56,60,52,40,48",-10.40833333,1,0,1,0
3913,"28,20,28,24,28",-10.42857143,1,0,1,0
3914,"48,56,48,64,60",-10.43,1,0,1,0
3915,"52,52,52,52,40",-10.455,1,0,1,0
3916,"56,56,52,72,60",-10.47142857,1,0,1,0
3917,"44,48,44,40,48",-10.48333333,1,0,1,0
3918,"60,60,60,72,60",-10.50333333,2,0,2,0
3920,"36,32,32,36,32",-10.52,1,0,1,0
3921,"36,36,36,28,40",-10.52,1,0,1,0
3922,"52,64,72,72,64",-10.52333333,1,0,1,0
3923,"32,44,44,32,40",-10.525,1,0,1,0
3924,"52,68,68,72,64",-10.52857143,1,0,1,0
3925,"44,44,44,28,28",-10.54166667,1,0,1,0
3926,"40,52,60,60,56",-10.54833333,2,0,2,0
3927,"68,56,56,68,64",-10.555,2,0,2,0
3928,"32,44,40,32,36",-10.55666667,1,0,1,0
3929,"44,48,52,72,68",-10.55714286,1,0,1,0
3930,"64,72,60,64,60",-10.56666667,1,0,1,0
3932,"52,52,52,72,64",-10.58333333,1,0,1,0
3933,"44,52,48,44,44",-10.60166667,3,0,3,0
3934,"52,48,48,52,60",-10.60714286,1,0,1,0
3935,"48,52,52,72,72",-10.61428571,1,0,1,0
3936,"56,60,76,64,60",-10.615,2,0,2,0
3937,"44,48,44,36,36",-10.61666667,9,3,12,25
3938,"60,48,44,32,40",-10.67,1,0,1,0
3939,"48,52,84,76,72",-10.67857143,1,0,1,0
3940,"56,52,60,60,20",-10.67857143,1,0,1,0
3941,"60,60,60,64,44",-10.68333333,1,0,1,0
3942,"52,36,36,32,36",-10.69166667,2,0,2,0
3943,"44,60,56,60,60",-10.69666667,1,0,1,0
3945,"52,72,68,72,64",-10.705,1,0,1,0
3946,"60,60,72,80,72",-10.705,1,0,1,0
3947,"56,56,36,32,32",-10.705,1,0,1,0
3948,"52,56,56,36,36",-10.70833333,1,0,1,0
3949,"48,44,52,40,44",-10.73,1,0,1,0
3950,"56,88,88,84,76",-10.73571429,1,0,1,0
3951,"60,48,48,44,48",-10.75666667,2,0,2,0
3952,"72,64,72,72,68",-10.76095238,2,0,2,0
3953,"52,56,32,32,32",-10.77666667,1,0,1,0
3954,"44,40,56,68,60",-10.77833333,1,0,1,0
3955,"72,68,68,80,76",-10.77857143,1,0,1,0
3956,"48,56,56,68,60",-10.78690476,3,0,3,0
3958,"48,44,48,56,56",-10.815,3,0,3,0
3959,"48,52,44,44,40",-10.82333333,1,0,1,0
3960,"52,48,52,48,44",-10.85,1,0,1,0
3961,"44,44,44,44,28",-10.855,1,0,1,0
3962,"36,32,40,28,28",-10.85666667,1,0,1,0
3963,"48,56,60,68,68",-10.86261905,3,1,4,25
3964,"60,68,76,84,72",-10.86428571,1,0,1,0
3965,"40,36,48,40,40",-10.86666667,2,0,2,0
3966,"36,48,36,32,32",-10.87,1,0,1,0
3967,"52,64,72,80,72",-10.87142857,1,0,1,0
3969,"56,52,44,72,64",-10.89166667,1,0,1,0
3970,"84,88,92,92,84",-10.89285714,1,0,1,0
3971,"52,68,68,60,60",-10.905,1,0,1,0
3972,"52,44,44,48,36",-10.90666667,1,0,1,0
3973,"52,44,32,20,24",-10.92857143,1,0,1,0
3974,"60,56,44,32,36",-10.93333333,1,0,1,0
3975,"36,36,24,28,28",-10.93571429,1,0,1,0
3976,"68,44,44,40,40",-10.94,1,0,1,0
3977,"40,44,44,52,52",-10.94666667,2,0,2,0
3978,"44,52,48,40,40",-10.96666667,3,0,3,0
3979,"64,56,56,44,48",-10.97333333,1,0,1,0
3980,"48,44,36,28,28",-10.98333333,1,0,1,0
3981,"72,68,56,48,48",-11.01166667,1,0,1,0
3982,"60,20,24,24,28",-11.03571429,1,0,1,0
3983,"60,52,52,24,40",-11.05333333,1,0,1,0
3984,"20,28,24,24,24",-11.05714286,1,0,1,0
3985,"64,60,68,76,76",-11.05714286,1,0,1,0
3986,"52,48,40,28,44",-11.09,1,0,1,0
3989,"44,40,28,28,28",-11.13666667,1,0,1,0
3990,"64,60,64,72,60",-11.15833333,1,0,1,0
3991,"44,48,56,68,60",-11.16166667,1,0,1,0
3992,"52,36,48,36,44",-11.16333333,1,0,1,0
3993,"40,40,32,24,36",-11.21166667,2,0,2,0
3994,"60,64,52,52,36",-11.215,1,0,1,0
3995,"60,56,56,60,52",-11.23166667,1,0,1,0
3996,"48,52,52,32,40",-11.25333333,1,0,1,0
3997,"52,36,40,36,36",-11.26333333,1,0,1,0
3998,"44,52,56,68,64",-11.265,3,1,4,25
3999,"48,36,32,24,36",-11.26833333,1,0,1,0
4000,"60,40,40,40,40",-11.27833333,1,0,1,0
4001,"32,40,40,28,28",-11.28571429,1,0,1,0
4003,"40,32,40,40,40",-11.295,1,0,1,0
4004,"52,44,28,28,32",-11.29666667,1,0,1,0
4005,"44,44,36,32,32",-11.3002381,14,6,20,30
4006,"60,48,44,44,48",-11.31,1,0,1,0
4007,"40,36,36,68,68",-11.31166667,1,0,1,0
4008,"52,56,44,32,36",-11.315,1,0,1,0
4009,"32,44,44,52,36",-11.32,1,0,1,0
4010,"52,52,48,36,44",-11.32666667,3,0,3,0
4011,"60,60,36,32,40",-11.33166667,1,0,1,0
4012,"60,68,60,68,68",-11.33571429,1,0,1,0
4013,"56,56,56,40,48",-11.34666667,1,0,1,0
4014,"40,44,24,24,32",-11.34833333,1,0,1,0
4015,"44,44,44,24,36",-11.35833333,1,0,1,0
4016,"52,36,40,40,40",-11.36,1,0,1,0
4017,"36,36,44,36,36",-11.38,5,1,6,16
4018,"56,52,48,32,40",-11.38166667,1,0,1,0
4019,"40,36,32,36,40",-11.39666667,2,0,2,0
4020,"56,52,48,40,48",-11.41166667,2,0,2,0
4021,"48,36,40,36,44",-11.41666667,1,0,1,0
4022,"48,52,68,64,64",-11.42333333,1,0,1,0
4023,"44,52,40,36,44",-11.42666667,2,0,2,0
4024,"44,56,56,60,56",-11.46,1,0,1,0
4025,"52,56,60,60,68",-11.46428571,1,0,1,0
4026,"60,40,36,32,32",-11.47,1,0,1,0
4027,"56,48,28,24,32",-11.47666667,1,0,1,0
4028,"68,52,52,40,44",-11.48333333,1,0,1,0
4029,"28,32,28,20,20",-11.48571429,1,0,1,0
4030,"64,52,48,44,44",-11.49,5,0,5,0
4031,"52,60,52,44,44",-11.49666667,2,0,2,0
4032,"52,52,72,72,72",-11.5,1,0,1,0
4033,"52,44,44,76,76",-11.50714286,1,0,1,0
4034,"44,48,40,40,44",-11.51,4,0,4,0
4035,"52,56,44,28,32",-11.51166667,1,0,1,0
4036,"28,28,20,16,24",-11.51428571,1,0,1,0
4037,"36,24,28,24,28",-11.51833333,1,0,1,0
4038,"64,64,72,80,68",-11.52833333,1,0,1,0
4039,"80,84,80,88,76",-11.54285714,1,0,1,0
4040,"60,60,76,68,64",-11.55,1,0,1,0
4041,"60,64,80,76,68",-11.56166667,1,0,1,0
4042,"40,40,40,28,40",-11.56666667,1,0,1,0
4043,"52,40,28,36,40",-11.56666667,1,0,1,0
4044,"40,44,28,32,32",-11.56833333,1,0,1,0
4045,"56,52,36,32,32",-11.57166667,1,0,1,0
4046,"48,60,60,60,56",-11.575,1,0,1,0
4047,"84,84,84,88,76",-11.59285714,1,0,1,0
4048,"44,48,48,24,40",-11.605,1,0,1,0
4049,"64,52,60,64,64",-11.61,1,0,1,0
4050,"48,36,32,32,40",-11.615,1,0,1,0
4051,"44,48,44,44,32",-11.64,1,0,1,0
4052,"24,36,28,28,28",-11.64285714,1,0,1,0
4053,"64,64,64,64,60",-11.64333333,1,0,1,0
4054,"48,44,44,24,40",-11.64833333,1,0,1,0
4055,"28,24,24,16,16",-11.65,1,0,1,0
4058,"44,44,40,28,28",-11.70428571,2,0,2,0
4059,"28,20,20,28,28",-11.70714286,1,0,1,0
4060,"68,60,72,76,68",-11.73,1,0,1,0
4061,"52,44,52,48,44",-11.73,1,0,1,0
4063,"16,16,12,16,16",-11.75,1,0,1,0
4064,"64,72,80,72,68",-11.75,1,0,1,0
4066,"36,24,20,20,20",-11.8,1,0,1,0
4067,"60,60,48,32,32",-11.81166667,1,0,1,0
4068,"68,56,64,68,64",-11.81333333,2,0,2,0
4069,"44,44,68,68,60",-11.815,1,0,1,0
4071,"60,68,68,64,64",-11.83333333,1,0,1,0
4073,"56,72,76,76,76",-11.85,1,0,1,0
4074,"48,36,24,24,32",-11.86166667,1,0,1,0
4076,"52,56,56,56,60",-11.88571429,1,0,1,0
4077,"24,24,16,20,28",-11.9,1,0,1,0
4078,"44,40,28,36,36",-11.92,1,0,1,0
4079,"60,52,48,48,40",-11.92333333,1,0,1,0
4080,"52,52,80,72,72",-11.93571429,1,0,1,0
4081,"44,28,28,32,28",-11.94833333,1,0,1,0
4082,"24,24,28,20,20",-11.97857143,1,0,1,0
4083,"64,52,48,52,44",-11.98166667,1,0,1,0
4084,"40,48,56,64,60",-11.98666667,1,0,1,0
4085,"76,80,72,76,76",-11.99285714,1,0,1,0
4086,"40,28,32,24,36",-12.00166667,1,0,1,0
4087,"56,60,48,44,44",-12.00333333,1,0,1,0
4088,"68,72,68,80,72",-12.02857143,1,0,1,0
4089,"60,72,76,80,80",-12.02857143,1,0,1,0
4090,"24,32,32,28,28",-12.05833333,2,0,2,0
4091,"52,52,44,52,48",-12.06166667,1,0,1,0
4092,"64,44,28,28,32",-12.065,1,0,1,0
4093,"56,60,80,80,80",-12.07142857,1,0,1,0
4094,"40,48,60,72,64",-12.08333333,1,0,1,0
4095,"56,52,64,76,64",-12.08833333,1,0,1,0
4096,"68,72,80,76,76",-12.09285714,1,0,1,0
4097,"28,28,20,24,24",-12.10714286,1,0,1,0
4098,"64,64,32,28,40",-12.12666667,1,0,1,0
4099,"36,36,44,32,32",-12.15,3,1,4,25
4100,"56,52,52,32,36",-12.16333333,1,0,1,0
4101,"32,36,24,32,32",-12.16833333,1,0,1,0
4102,"44,24,24,20,24",-12.17857143,1,0,1,0
4104,"60,40,36,36,36",-12.2,2,0,2,0
4105,"72,76,84,80,76",-12.21428571,1,0,1,0
4107,"68,76,84,84,72",-12.23571429,1,0,1,0
4108,"52,48,44,44,44",-12.24333333,26,9,35,25
4109,"48,56,48,60,60",-12.24333333,1,0,1,0
4110,"72,76,64,72,68",-12.26428571,1,0,1,0
4112,"52,52,52,48,68",-12.27857143,1,0,1,0
4113,"64,56,60,64,60",-12.28333333,2,0,2,0
4115,"44,40,32,36,40",-12.295,2,0,2,0
4118,"52,56,56,48,44",-12.385,1,0,1,0
4119,"60,60,64,60,64",-12.385,1,0,1,0
4121,"48,52,36,40,40",-12.42,1,0,1,0
4122,"56,48,24,24,32",-12.42166667,1,0,1,0
4123,"52,60,56,60,56",-12.44333333,1,0,1,0
4124,"60,52,52,72,64",-12.45666667,1,0,1,0
4126,"52,56,44,64,60",-12.48833333,1,0,1,0
4129,"44,56,64,64,64",-12.505,2,0,2,0
4130,"40,40,40,20,28",-12.52166667,1,0,1,0
4131,"36,36,28,20,32",-12.52857143,1,0,1,0
4132,"44,48,52,72,60",-12.535,1,0,1,0
4133,"64,56,64,76,64",-12.54666667,1,0,1,0
4134,"44,28,36,32,40",-12.55166667,1,0,1,0
4135,"56,56,52,28,32",-12.56,1,0,1,0
4136,"36,32,24,20,24",-12.56547619,4,1,5,20
4138,"64,72,68,68,64",-12.58095238,2,0,2,0
4139,"24,16,16,16,24",-12.58571429,1,0,1,0
4140,"36,28,28,24,36",-12.61333333,1,0,1,0
4141,"48,52,44,44,24",-12.62333333,1,0,1,0
4142,"48,56,56,68,64",-12.625,1,0,1,0
4143,"76,68,72,80,76",-12.62857143,1,0,1,0
4144,"36,28,36,36,36",-12.63166667,1,0,1,0
4145,"64,60,48,44,44",-12.63333333,3,0,3,0
4146,"44,56,68,64,60",-12.63833333,1,0,1,0
4147,"44,36,40,40,36",-12.64166667,2,0,2,0
4148,"44,28,32,24,32",-12.64166667,1,0,1,0
4150,"56,48,52,52,40",-12.65833333,1,0,1,0
4151,"64,52,52,40,48",-12.67666667,1,0,1,0
4153,"56,60,60,60,36",-12.69666667,1,0,1,0
4155,"44,44,48,44,56",-12.72142857,1,0,1,0
4156,"64,60,52,40,40",-12.72833333,1,0,1,0
4157,"44,60,60,64,64",-12.73,3,0,3,0
4158,"44,44,40,40,44",-12.73333333,6,2,8,25
4159,"32,20,36,24,36",-12.75333333,1,0,1,0
4160,"24,20,16,16,24",-12.76428571,1,0,1,0
4162,"52,52,52,28,40",-12.77,3,0,3,0
4163,"52,56,48,48,36",-12.78690476,2,0,2,0
4164,"36,36,24,28,32",-12.79285714,1,0,1,0
4165,"64,52,44,44,44",-12.84833333,1,0,1,0
4166,"64,64,72,80,80",-12.85714286,1,0,1,0
4167,"56,56,60,64,56",-12.865,2,0,2,0
4169,"44,32,20,24,28",-12.87857143,1,0,1,0
4170,"44,44,32,28,28",-12.89309524,3,1,4,25
4171,"52,52,60,72,64",-12.905,1,0,1,0
4173,"56,48,56,64,64",-12.925,1,0,1,0
4174,"40,52,56,56,56",-12.92666667,1,0,1,0
4175,"52,56,56,68,56",-12.95666667,1,0,1,0
4176,"60,48,44,40,44",-12.97,1,0,1,0
4177,"24,20,28,20,20",-12.97142857,1,0,1,0
4178,"48,52,40,24,32",-12.98571429,1,0,1,0
4179,"64,56,52,52,36",-12.98666667,1,0,1,0
4180,"60,52,44,40,28",-13.00166667,1,0,1,0
4181,"32,24,24,24,36",-13.01166667,1,0,1,0
4182,"68,64,68,80,76",-13.02857143,1,0,1,0
4183,"52,60,56,52,44",-13.03166667,1,0,1,0
4184,"52,60,56,76,64",-13.03833333,1,0,1,0
4185,"52,40,44,36,40",-13.04333333,3,1,4,25
4186,"56,60,76,76,68",-13.05166667,1,0,1,0
4187,"32,36,52,64,56",-13.05166667,1,0,1,0
4188,"68,72,68,48,44",-13.085,1,0,1,0
4189,"48,52,48,64,60",-13.11,3,0,3,0
4190,"52,52,40,44,44",-13.11666667,4,0,4,0
4191,"44,28,24,32,36",-13.12,1,0,1,0
4192,"56,64,60,72,64",-13.12166667,1,0,1,0
4193,"64,64,56,40,44",-13.125,1,0,1,0
4194,"56,60,56,36,40",-13.12666667,1,0,1,0
4195,"60,80,80,84,76",-13.15714286,1,0,1,0
4196,"40,44,68,68,64",-13.19166667,1,0,1,0
4197,"36,40,40,84,72",-13.2,1,0,1,0
4199,"60,48,44,36,44",-13.21666667,1,0,1,0
4200,"52,52,36,40,40",-13.22333333,1,0,1,0
4201,"80,64,76,76,72",-13.22833333,1,0,1,0
4202,"52,44,48,60,60",-13.25166667,1,0,1,0
4203,"64,72,76,84,84",-13.26428571,1,0,1,0
4205,"44,44,32,24,24",-13.27142857,1,0,1,0
4206,"56,52,64,72,60",-13.28166667,2,0,2,0
4207,"60,48,48,44,36",-13.29,1,0,1,0
4208,"44,52,52,48,40",-13.29333333,1,0,1,0
4210,"64,76,72,76,76",-13.3,1,0,1,0
4211,"84,88,88,84,84",-13.3,1,0,1,0
4212,"56,52,16,12,20",-13.3,1,0,1,0
4213,"48,48,56,44,44",-13.33833333,1,0,1,0
4214,"80,80,84,76,76",-13.34285714,1,0,1,0
4215,"44,52,68,76,64",-13.35166667,1,0,1,0
4216,"56,48,52,36,44",-13.355,1,0,1,0
4217,"56,60,48,40,44",-13.375,2,0,2,0
4218,"52,36,32,24,36",-13.38333333,1,0,1,0
4219,"52,48,52,52,40",-13.4,1,0,1,0
4220,"44,48,52,52,52",-13.43166667,3,0,3,0
4221,"60,56,64,80,64",-13.44166667,1,0,1,0
4222,"48,52,48,44,40",-13.44333333,1,0,1,0
4223,"56,32,36,32,36",-13.45,1,0,1,0
4224,"56,48,44,40,40",-13.455,12,3,15,20
4225,"40,44,36,28,28",-13.47166667,2,0,2,0
4227,"44,44,24,20,28",-13.48571429,1,0,1,0
4229,"52,64,56,60,60",-13.51833333,2,0,2,0
4232,"60,60,60,80,72",-13.55,1,0,1,0
4233,"32,48,56,60,60",-13.55166667,1,0,1,0
4234,"24,24,24,24,28",-13.56833333,1,0,1,0
4235,"56,60,56,52,36",-13.58,1,0,1,0
4236,"36,40,28,28,32",-13.59333333,1,0,1,0
4237,"52,44,36,36,36",-13.60166667,3,1,4,25
4238,"84,84,88,76,76",-13.60833333,1,0,1,0
4239,"52,56,52,64,60",-13.61,2,0,2,0
4240,"32,44,48,48,36",-13.63,1,0,1,0
4241,"84,88,84,88,80",-13.63571429,1,0,1,0
4243,"56,60,56,68,60",-13.65,1,0,1,0
4244,"60,48,40,36,40",-13.65,2,0,2,0
4245,"32,36,36,36,36",-13.65,3,0,3,0
4246,"52,48,52,64,60",-13.65333333,4,1,5,20
4247,"76,64,64,68,68",-13.68,1,0,1,0
4248,"64,48,44,36,40",-13.70166667,1,0,1,0
4249,"60,52,64,64,64",-13.70666667,1,0,1,0
4250,"48,52,44,32,40",-13.71833333,2,0,2,0
4251,"36,40,44,40,40",-13.72,2,0,2,0
4253,"52,44,32,28,32",-13.77142857,1,0,1,0
4254,"48,48,72,64,64",-13.77666667,1,0,1,0
4256,"84,88,92,92,76",-13.8,1,0,1,0
4257,"60,68,76,80,76",-13.84285714,1,0,1,0
4258,"48,48,44,28,36",-13.85,1,0,1,0
4259,"48,40,32,24,32",-13.85357143,2,0,2,0
4260,"44,48,40,36,44",-13.87666667,4,1,5,20
4261,"48,44,56,64,64",-13.88166667,1,0,1,0
4262,"40,44,40,28,36",-13.88833333,1,0,1,0
4263,"44,52,52,56,56",-13.89333333,7,2,9,22
4264,"48,44,24,24,28",-13.895,1,0,1,0
4265,"56,48,52,64,60",-13.89666667,1,0,1,0
4266,"64,56,68,64,64",-13.94166667,1,0,1,0
4267,"44,24,20,28,28",-13.95,1,0,1,0
4268,"72,76,84,84,76",-13.95,1,0,1,0
4269,"48,48,56,52,40",-13.98166667,1,0,1,0
4271,"40,52,52,60,60",-13.99166667,1,0,1,0
4272,"28,24,24,40,32",-13.995,1,0,1,0
4273,"52,52,36,36,40",-13.995,1,0,1,0
4274,"32,32,24,28,28",-13.99833333,1,0,1,0
4275,"60,60,64,36,28",-14.03666667,1,0,1,0
4276,"56,56,48,56,44",-14.04,1,0,1,0
4277,"44,52,40,32,32",-14.04333333,1,0,1,0
4278,"44,56,48,40,40",-14.06,3,0,3,0
4280,"80,76,72,76,76",-14.07857143,1,0,1,0
4281,"48,44,48,32,36",-14.08833333,2,0,2,0
4282,"48,52,56,40,44",-14.1,3,0,3,0
4283,"52,52,52,68,64",-14.11,2,0,2,0
4284,"56,68,64,68,64",-14.12333333,1,0,1,0
4285,"56,52,52,60,60",-14.12547619,11,2,13,15
4286,"52,36,52,40,44",-14.13,1,0,1,0
4287,"40,44,40,40,28",-14.13666667,1,0,1,0
4288,"56,48,52,68,64",-14.13833333,1,0,1,0
4289,"56,76,76,76,72",-14.16428571,1,0,1,0
4291,"60,64,76,80,64",-14.18333333,1,0,1,0
4292,"80,84,84,88,80",-14.26428571,2,0,2,0
4293,"60,56,52,40,44",-14.26833333,2,0,2,0
4294,"52,56,48,24,24",-14.27142857,1,0,1,0
4295,"40,64,72,76,72",-14.27142857,1,0,1,0
4296,"28,24,36,32,32",-14.27833333,1,0,1,0
4297,"48,36,32,36,36",-14.29166667,2,0,2,0
4298,"52,52,52,56,32",-14.29833333,1,0,1,0
4299,"60,48,52,52,36",-14.30833333,1,0,1,0
4300,"32,28,16,16,24",-14.32142857,1,0,1,0
4301,"44,44,56,36,32",-14.32166667,1,0,1,0
4302,"40,36,36,36,32",-14.32333333,1,0,1,0
4303,"44,44,20,24,36",-14.32666667,1,0,1,0
4305,"64,64,60,60,20",-14.34285714,1,0,1,0
4306,"64,56,52,68,60",-14.355,1,0,1,0
4307,"40,48,52,56,56",-14.35666667,2,0,2,0
4308,"56,44,44,36,40",-14.365,4,1,5,20
4309,"44,36,28,32,36",-14.375,3,0,3,0
4310,"32,44,40,36,40",-14.38333333,1,0,1,0
4311,"56,52,40,32,40",-14.38833333,3,0,3,0
4312,"60,56,44,44,44",-14.42833333,1,0,1,0
4313,"48,40,24,24,32",-14.42857143,1,0,1,0
4314,"56,44,32,32,36",-14.43166667,1,0,1,0
4315,"40,28,24,24,24",-14.44285714,1,0,1,0
4316,"16,16,12,20,28",-14.45,1,0,1,0
4317,"52,48,44,48,40",-14.465,1,0,1,0
4318,"48,40,44,32,40",-14.48,3,0,3,0
4319,"76,84,84,88,76",-14.48571429,1,0,1,0
4320,"36,36,44,28,28",-14.495,1,0,1,0
4321,"68,76,68,76,72",-14.5,1,0,1,0
4322,"40,48,48,28,36",-14.51166667,1,0,1,0
4323,"56,52,52,40,44",-14.525,6,1,7,14
4324,"40,40,44,32,36",-14.53333333,2,0,2,0
4325,"80,80,80,80,80",-14.54285714,1,0,1,0
4327,"56,80,76,68,68",-14.55714286,1,0,1,0
4328,"60,52,44,44,44",-14.565,3,1,4,25
4329,"64,72,64,76,68",-14.57333333,1,0,1,0
4330,"52,48,56,68,64",-14.60833333,2,0,2,0
4331,"44,52,44,36,44",-14.61166667,4,0,4,0
4332,"48,40,32,36,40",-14.61833333,1,0,1,0
4333,"52,44,44,32,40",-14.62833333,2,0,2,0
4334,"48,40,36,36,44",-14.63666667,1,0,1,0
4335,"48,48,48,44,32",-14.655,1,0,1,0
4336,"44,48,44,44,44",-14.66333333,9,2,11,18
4337,"48,64,64,64,64",-14.66833333,2,0,2,0
4338,"52,84,88,88,80",-14.70714286,1,0,1,0
4339,"52,48,48,48,36",-14.72,1,0,1,0
4340,"60,60,44,44,44",-14.72833333,1,0,1,0
4341,"56,56,52,36,36",-14.72833333,2,0,2,0
4342,"48,40,36,28,28",-14.74285714,1,0,1,0
4343,"80,84,88,84,80",-14.75714286,1,0,1,0
4344,"44,44,56,32,36",-14.76166667,1,0,1,0
4345,"44,44,44,44,36",-14.77166667,1,0,1,0
4346,"44,48,48,72,64",-14.79833333,1,0,1,0
4347,"48,48,24,20,24",-14.8,1,0,1,0
4348,"68,72,68,68,68",-14.82166667,1,0,1,0
4349,"60,24,24,24,28",-14.83571429,1,0,1,0
4350,"36,28,44,32,40",-14.85666667,1,0,1,0
4351,"52,48,32,32,36",-14.86333333,2,0,2,0
4352,"56,52,52,32,40",-14.88,2,0,2,0
4353,"56,64,64,80,68",-14.88666667,1,0,1,0
4354,"32,36,28,24,32",-14.89,1,0,1,0
4355,"60,64,68,68,60",-14.90166667,1,0,1,0
4356,"52,52,48,40,44",-14.91666667,16,5,21,23
4360,"32,28,20,20,32",-14.97142857,1,0,1,0
4361,"56,56,32,28,36",-14.98,1,0,1,0
4362,"80,84,76,80,76",-14.98571429,1,0,1,0
4363,"64,68,52,72,68",-15,1,0,1,0
4364,"52,40,40,68,68",-15.00833333,1,0,1,0
4365,"52,48,32,28,40",-15.025,1,0,1,0
4366,"44,44,52,40,40",-15.025,1,0,1,0
4367,"44,52,52,52,36",-15.02666667,1,0,1,0
4368,"84,88,88,80,76",-15.02857143,1,0,1,0
4369,"44,40,36,28,40",-15.03833333,5,2,7,28
4371,"72,76,72,80,68",-15.05714286,1,0,1,0
4372,"52,64,64,80,80",-15.06428571,1,0,1,0
4374,"64,72,80,76,64",-15.075,1,0,1,0
4375,"52,52,52,64,64",-15.07595238,5,1,6,16
4376,"32,28,28,24,36",-15.08,1,0,1,0
4377,"60,68,68,76,76",-15.11428571,1,0,1,0
4380,"72,64,72,76,64",-15.16833333,1,0,1,0
4381,"60,64,52,52,44",-15.17,1,0,1,0
4382,"52,64,60,44,48",-15.175,1,0,1,0
4383,"52,36,28,32,32",-15.185,1,0,1,0
4384,"60,64,76,72,68",-15.19285714,1,0,1,0
4385,"36,36,36,16,24",-15.2,1,0,1,0
4386,"44,48,36,32,32",-15.21,3,1,4,25
4387,"52,48,36,40,44",-15.21333333,1,0,1,0
4388,"60,44,48,44,44",-15.22333333,1,0,1,0
4389,"60,56,64,68,60",-15.225,4,1,5,20
4391,"44,56,52,60,56",-15.225,2,0,2,0
4392,"48,36,28,36,36",-15.23166667,1,0,1,0
4393,"60,60,60,64,72",-15.24285714,1,0,1,0
4395,"36,28,48,44,36",-15.26833333,1,0,1,0
4396,"44,52,44,48,44",-15.28333333,1,0,1,0
4397,"52,48,52,52,44",-15.28666667,1,0,1,0
4398,"76,64,72,76,68",-15.29285714,1,0,1,0
4400,"68,64,72,80,64",-15.325,1,0,1,0
4401,"52,56,36,32,40",-15.32666667,2,0,2,0
4402,"48,48,48,64,64",-15.32928571,3,1,4,25
4404,"68,60,64,64,60",-15.35,1,0,1,0
4406,"56,52,52,48,16",-15.35714286,1,0,1,0
4407,"36,40,40,28,36",-15.37333333,1,0,1,0
4409,"48,40,36,36,20",-15.38571429,1,0,1,0
4410,"48,56,48,60,56",-15.4,1,0,1,0
4411,"56,52,40,72,68",-15.42333333,1,0,1,0
4412,"80,84,88,92,84",-15.5,1,0,1,0
4413,"44,40,28,20,28",-15.51428571,1,0,1,0
4414,"56,56,52,56,36",-15.52833333,1,0,1,0
4415,"48,40,32,24,24",-15.53571429,1,0,1,0
4416,"68,60,64,72,72",-15.53571429,1,0,1,0
4417,"52,52,48,48,36",-15.54666667,1,0,1,0
4418,"72,80,80,88,72",-15.55,1,0,1,0
4419,"76,64,72,72,72",-15.58571429,1,0,1,0
4420,"60,64,52,44,48",-15.59666667,2,0,2,0
4421,"60,56,64,64,80",-15.6,1,0,1,0
4422,"52,56,56,76,64",-15.61333333,1,0,1,0
4423,"60,52,44,32,36",-15.65,1,0,1,0
4424,"52,60,68,64,60",-15.65166667,1,0,1,0
4425,"64,72,60,68,68",-15.66,1,0,1,0
4426,"40,36,40,32,40",-15.66833333,4,1,5,20
4428,"48,36,44,36,40",-15.69,1,0,1,0
4429,"48,56,76,76,76",-15.69285714,1,0,1,0
4430,"56,68,60,68,60",-15.695,1,0,1,0
4432,"64,72,72,76,64",-15.71166667,2,0,2,0
4434,"36,32,28,32,32",-15.72333333,3,0,3,0
4435,"56,48,36,32,32",-15.72333333,1,0,1,0
4436,"52,44,44,68,60",-15.73333333,1,0,1,0
4437,"64,68,64,76,72",-15.73571429,1,0,1,0
4438,"56,48,40,32,32",-15.74666667,1,0,1,0
4439,"36,48,44,40,36",-15.77833333,1,0,1,0
4440,"36,48,44,36,32",-15.79833333,1,0,1,0
4441,"16,28,24,20,28",-15.79833333,1,0,1,0
4442,"44,56,52,64,60",-15.825,1,0,1,0
4443,"48,48,52,64,64",-15.88,1,0,1,0
4445,"52,52,64,72,72",-15.8897619,3,1,4,25
4446,"52,48,52,24,36",-15.9,1,0,1,0
4447,"52,52,48,48,48",-15.91,7,0,7,0
